GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28
0400000US17,17,Illinois,927071,6392,516318,3319,174559,4080,182105,2254,826275,7925,470076,4614,148603,4750,156069,3028,86.8,0.8,84.3,1.1,91.8,1.2,90.7,1.2,13.2,0.8,15.7,1.1,8.2,1.2,9.3,1.2,100796,5754,46242,3795,25956,2853,26036,2391,471685,3986,262648,1878,89468,2681,93008,1750,0.6,0.2,0.5,0.2,0.7,0.4,0.8,0.5,455386,6113,253670,3015,85091,2650,89097,1700,1.0,0.3,0.8,0.3,0.7,0.4,1.9,0.9,2.4,0.4,1.2,0.3,4.4,1.2,4.1,1.4,855278,4469,472150,3552,162034,2603,176665,2151,62.9,0.9,72.9,1.1,28.8,2.5,65.3,2.2,7.5,0.6,6.3,0.7,9.4,1.8,9.8,1.6,26.8,0.9,17.4,0.9,59.6,2.8,23.5,1.8,2.8,0.4,3.4,0.5,2.2,0.8,1.5,0.7,744294,8283,413933,5026,138554,4345,147431,3519,5.3,0.4,3.5,0.5,10.2,1.4,6.6,1.2,39.4,1.0,43.4,1.3,30.4,2.7,38.8,2.3
0400000US18,18,Indiana,472138,4265,363960,3019,51819,2050,33722,1847,417012,4384,321261,3811,45451,2269,28955,1459,87.8,0.9,86.9,1.0,93.8,1.7,89.0,2.8,12.2,0.9,13.1,1.0,6.2,1.7,11.0,2.8,55126,4044,42699,3575,6368,1199,4767,1199,243510,3211,186542,1895,26396,1686,17633,1452,0.7,0.2,0.6,0.2,1.6,1.2,0.8,0.9,228628,3651,177418,2837,25423,1546,16089,1315,1.5,0.4,1.4,0.4,0.7,0.7,2.7,1.9,2.9,0.5,2.8,0.6,3.5,1.9,3.5,2.5,423770,4351,326171,3618,47439,1851,31616,1796,63.1,1.4,68.2,1.5,29.9,5.1,64.0,5.1,7.4,0.8,7.5,0.9,5.6,2.1,8.2,2.6,25.3,1.1,20.2,1.2,60.3,5.6,26.1,4.8,4.1,0.6,4.1,0.7,4.1,1.9,1.7,1.2,384969,5601,297160,4385,41841,2365,27773,1853,5.2,0.7,5.3,0.7,7.2,2.1,4.2,2.0,38.4,1.4,39.7,1.5,30.0,3.8,39.7,4.8
0400000US19,19,Iowa,221053,3791,183402,2378,10962,1923,16507,2040,195711,3893,163715,2801,9299,1714,13508,1952,86.0,1.5,85.6,1.6,86.6,5.3,89.8,4.1,14.0,1.5,14.4,1.6,13.4,5.3,10.2,4.1,25342,2394,19687,1994,1663,823,2999,972,113255,2937,94559,1861,4884,1329,8534,1441,0.6,0.4,0.1,0.1,N,N,3.9,3.7,107798,3075,88843,1772,6078,1325,7973,1542,1.9,0.7,1.7,0.7,N,N,3.9,3.5,2.2,0.7,1.8,0.6,N,N,7.1,6.1,191483,3948,158157,3177,9298,1792,15443,1972,65.4,1.9,68.2,2.0,N,N,62.3,7.8,6.2,0.9,6.5,0.9,N,N,7.6,4.8,22.9,1.9,19.8,2.0,N,N,25.3,7.5,5.5,0.9,5.5,0.9,N,N,4.8,3.8,180010,4019,149571,2930,8248,1650,13268,1854,3.2,0.7,3.0,0.6,4.7,4.2,6.8,4.3,51.3,2.0,52.2,2.0,43.8,9.4,47.0,7.7
0400000US20,20,Kansas,207891,4029,148596,2966,14618,1440,30494,2202,184194,3869,134024,2807,12318,1417,25061,1922,90.8,1.3,89.9,1.5,96.1,2.3,93.7,2.8,9.2,1.3,10.1,1.5,3.9,2.3,6.3,2.8,23697,2396,14572,1734,2300,849,5433,1318,107561,3206,77069,2717,7339,1278,15948,1572,0.7,0.4,0.8,0.5,N,N,N,N,100330,4123,71527,2453,7279,1024,14546,2119,1.3,0.5,1.1,0.5,N,N,N,N,2.7,0.8,2.0,0.7,3.3,2.4,6.6,4.4,184537,3987,131510,2708,12790,1477,28596,2144,64.4,2.1,68.4,2.0,32.0,8.8,64.9,6.2,7.5,1.1,7.5,1.2,5.0,4.0,9.3,3.3,22.2,2.0,18.3,2.0,57.3,10.3,20.7,5.3,5.9,0.8,5.8,1.1,5.7,3.6,5.1,2.7,169562,4802,120245,3841,12173,1300,24990,2081,3.1,0.7,2.7,0.7,5.1,3.2,5.1,2.4,46.5,2.0,47.4,2.2,41.8,7.3,49.6,5.9
0400000US21,21,Kentucky,298606,4420,247914,3420,27916,2585,12238,1787,245750,4943,207155,3768,21378,2140,8225,1488,88.6,1.0,88.0,1.1,92.9,3.3,91.0,5.9,11.4,1.0,12.0,1.1,7.1,3.3,9.0,5.9,52856,4273,40759,3567,6538,1553,4013,1239,155662,4516,128303,3089,15057,2210,7389,1599,1.2,0.3,1.4,0.4,N,N,N,N,142944,3293,119611,2854,12859,1382,4849,1183,2.3,0.7,2.4,0.8,N,N,N,N,4.1,0.9,4.0,0.9,4.3,3.8,N,N,276788,4976,233393,4389,23455,1943,10352,1781,60.7,1.8,64.5,2.0,27.3,5.1,54.7,10.5,8.4,1.2,8.6,1.3,3.0,1.7,9.9,5.7,26.3,1.4,22.3,1.4,66.4,5.9,30.1,11.2,4.6,0.9,4.6,0.9,3.3,2.3,5.2,4.2,239984,5614,198989,4668,22899,2576,9791,1644,6.4,1.0,6.2,1.0,9.4,4.3,4.9,3.5,46.1,2.1,45.2,2.1,46.9,6.3,62.3,7.5
0400000US22,22,Louisiana,324812,4999,174552,3052,125750,2913,13273,1616,265556,5208,145494,3344,101312,3905,9071,1433,82.4,1.4,75.5,2.2,92.9,1.5,83.8,7.3,17.6,1.4,24.5,2.2,7.1,1.5,16.2,7.3,59256,4702,29058,3009,24438,3068,4202,1242,167509,4360,89530,2534,65851,3040,7145,1047,0.6,0.3,0.7,0.4,0.3,0.3,N,N,157303,3592,85022,2022,59899,2978,6128,1226,1.4,0.4,1.6,0.6,0.9,0.6,N,N,3.6,0.9,2.4,0.9,5.6,2.0,N,N,304237,6016,163432,3233,118065,4306,12759,1574,53.6,2.0,67.1,2.3,34.3,2.9,59.8,8.6,7.7,0.9,7.7,1.2,7.3,1.5,9.0,4.7,34.5,1.9,19.5,1.9,56.6,3.4,26.3,7.8,4.2,0.9,5.7,1.3,1.7,0.8,4.9,4.3,262204,5995,141208,3921,100777,3597,11524,1515,9.1,1.1,8.0,1.3,10.4,2.0,8.6,4.7,37.6,2.0,39.5,2.4,34.4,3.4,50.5,8.9
0400000US24,24,Maryland,408447,3585,199450,2235,141882,2545,37969,1726,358146,4096,176397,2968,122167,3052,31622,1672,84.1,1.1,78.9,1.8,90.1,1.7,88.9,3.4,15.9,1.1,21.1,1.8,9.9,1.7,11.1,3.4,50301,3825,23053,2542,19715,2292,6347,1623,210316,3307,102694,1867,71901,1783,20951,1472,0.7,0.3,0.7,0.4,0.6,0.6,N,N,198131,3027,96756,1849,69981,2246,17018,1105,1.1,0.4,1.1,0.5,0.8,0.6,N,N,1.6,0.5,0.9,0.5,2.3,1.1,N,N,367468,3825,176136,3279,130520,3369,35472,1691,60.9,1.5,74.0,2.1,38.4,2.6,67.5,6.3,7.4,0.9,6.7,1.1,8.6,1.9,10.5,4.5,29.2,1.6,16.7,1.9,50.5,3.2,20.2,4.8,2.4,0.5,2.6,0.9,2.5,1.0,1.8,1.2,330923,4606,159045,2838,116289,3372,31424,2016,5.1,0.7,4.0,0.8,6.9,1.4,6.9,3.0,39.9,1.4,41.9,2.1,37.9,2.8,44.9,5.0
0400000US25,25,Massachusetts,462057,3037,319854,1049,41625,2326,62531,1209,422190,3938,296238,2756,37802,2182,52765,1953,73.9,1.4,72.1,1.6,82.1,3.3,85.0,2.7,26.1,1.4,27.9,1.6,17.9,3.3,15.0,2.7,39867,3617,23616,2620,3823,1045,9766,1815,233780,2295,162607,833,21264,1716,31399,1223,0.6,0.3,0.5,0.3,N,N,1.3,1.0,228277,2211,157247,586,20361,1663,31132,996,0.4,0.2,0.4,0.2,N,N,0.9,0.9,1.2,0.4,0.3,0.2,3.8,2.4,3.8,2.1,383526,6447,264179,5838,35394,2558,55470,1600,61.2,1.8,70.1,2.1,32.3,5.6,37.4,4.7,7.0,1.0,6.3,1.0,9.9,4.2,7.9,2.3,29.8,1.6,21.8,1.7,55.0,5.3,52.4,4.9,2.0,0.5,1.7,0.6,2.7,1.8,2.3,1.2,376945,5162,259545,3449,35029,2442,50473,1932,2.9,0.5,2.1,0.5,3.9,1.9,6.4,1.9,42.8,1.6,44.4,1.7,41.4,4.8,41.5,4.4
0400000US26,26,Michigan,737958,4382,518416,2151,131436,2794,42238,2173,648198,5151,460473,3980,111324,3238,35137,1922,90.3,0.6,89.4,0.8,94.0,1.4,91.4,2.3,9.7,0.6,10.6,0.8,6.0,1.4,8.6,2.3,89760,4312,57943,3601,20112,2149,7101,1423,378861,3324,266221,1653,67073,1996,23331,1610,0.5,0.2,0.5,0.2,0.4,0.3,1.9,1.5,359097,2760,252195,1402,64363,1886,18907,1561,0.9,0.2,0.7,0.2,1.1,0.7,3.2,2.2,2.4,0.5,1.3,0.3,6.1,2.1,2.9,2.2,677658,4532,474028,3412,124351,2824,39375,2113,60.0,0.9,69.0,1.0,27.3,3.2,57.7,5.5,7.6,0.6,7.3,0.6,8.5,1.8,9.6,3.3,28.9,1.0,20.0,0.9,61.6,3.4,29.0,5.3,3.5,0.4,3.7,0.5,2.7,0.8,3.6,1.7,596846,5500,420223,4563,107626,3147,31990,2351,5.2,0.5,4.4,0.5,7.0,1.3,9.4,3.0,40.9,1.0,42.3,1.1,38.6,3.1,39.2,5.0
0400000US27,27,Minnesota,366046,2466,283899,1357,23516,1712,22908,1340,334957,3250,262357,2090,21338,1743,19101,1584,86.7,1.1,86.0,1.3,92.2,2.7,90.1,3.4,13.3,1.1,14.0,1.3,7.8,2.7,9.9,3.4,31089,2522,21542,1961,2178,701,3807,933,187118,2088,144727,1014,12145,1196,12014,1073,0.4,0.2,0.4,0.2,N,N,2.0,1.9,178928,1899,139172,948,11371,1165,10894,962,1.0,0.3,0.7,0.2,N,N,3.6,2.6,1.7,0.4,1.2,0.3,N,N,5.1,3.0,330805,2935,254721,2403,22070,1721,21656,1346,67.1,1.4,72.2,1.4,28.1,5.9,63.3,5.7,7.8,0.9,6.9,0.8,11.1,4.9,5.4,2.5,20.5,1.1,16.1,1.1,55.9,7.5,26.7,5.3,4.6,0.6,4.8,0.7,4.8,3.5,4.7,2.3,295326,3133,229330,2654,18487,1468,18777,1520,2.8,0.4,2.3,0.4,4.6,2.5,5.7,3.0,49.5,1.4,51.6,1.5,37.0,4.8,49.0,5.7
0400000US28,28,Mississippi,224555,4567,109990,3037,103427,3564,6123,1363,190485,4539,94182,3145,88352,3772,4015,1022,88.8,1.4,82.6,2.5,97.1,1.2,80.4,14.4,11.2,1.4,17.4,2.5,2.9,1.2,19.6,14.4,34070,3510,15808,2327,15075,1766,2108,1027,113419,3945,57130,2043,50755,2915,3205,1104,0.4,0.3,0.2,0.2,N,N,N,N,111136,3925,52860,2781,52672,3053,2918,1132,1.5,0.7,2.5,1.1,N,N,N,N,4.9,1.2,3.3,1.3,6.4,2.1,N,N,205556,4104,100568,2942,95337,3286,4869,1242,52.6,2.2,68.4,3.0,34.9,3.5,64.3,15.0,8.0,1.2,9.3,2.0,7.0,1.5,3.6,4.7,37.2,2.1,19.3,2.4,56.7,3.5,32.1,13.7,2.2,0.6,3.0,1.0,1.5,0.7,0.0,3.8,181212,5339,89878,3683,81966,4018,5153,1400,9.8,1.3,7.2,1.8,12.4,1.8,14.8,8.3,33.1,1.8,36.8,2.7,28.0,2.8,48.6,15.2
0400000US29,29,Missouri,422543,4417,315230,2892,67683,3126,18912,1843,364896,5038,275142,3181,56102,3672,14773,1508,86.0,1.2,85.6,1.2,91.7,2.7,85.0,4.5,14.0,1.2,14.4,1.2,8.3,2.7,15.0,4.5,57647,3611,40088,3091,11581,1652,4139,981,216009,3676,160827,2643,34990,2107,9753,1452,0.8,0.3,0.8,0.4,N,N,N,N,206534,3440,154403,2192,32693,1481,9159,1472,1.6,0.4,1.8,0.6,N,N,N,N,2.3,0.5,2.0,0.5,3.7,1.8,N,N,384427,5110,289410,4146,60375,2085,16810,1724,61.3,1.6,68.5,1.7,26.0,3.8,59.9,7.8,7.6,0.8,7.4,0.8,9.8,2.5,7.8,4.5,27.0,1.5,20.1,1.4,60.5,4.5,30.7,7.6,4.2,0.6,4.1,0.7,3.8,1.6,1.5,1.5,344278,5091,253998,3613,57452,3293,16002,1878,5.2,0.6,4.9,0.7,6.4,1.7,7.5,4.1,43.8,1.3,45.4,1.3,37.8,3.8,51.1,6.7
0400000US31,31,Nebraska,128961,2968,99407,1880,7227,835,15201,1314,118149,3011,91542,1965,6945,807,13285,1310,86.2,2.2,84.9,2.5,90.5,4.8,94.5,2.4,13.8,2.2,15.1,2.5,9.5,4.8,5.5,2.4,10812,1582,7865,1293,282,230,1916,641,65079,1943,49879,1308,3515,588,8276,940,0.9,0.5,0.8,0.6,N,N,N,N,63882,2024,49528,1507,3712,517,6925,891,2.3,1.4,2.5,1.7,N,N,N,N,1.9,0.8,1.7,0.9,N,N,N,N,112150,2763,85943,1750,6084,799,13942,1313,67.0,2.0,70.9,2.2,35.1,12.1,59.5,7.4,8.6,1.4,7.5,1.4,11.0,7.0,14.9,5.7,19.4,1.8,16.2,1.8,49.5,14.7,24.4,6.1,4.9,1.1,5.4,1.2,4.4,6.2,1.2,1.0,104280,3360,79507,2412,5726,1022,12921,1331,2.4,0.8,2.1,0.8,2.0,1.9,3.4,2.3,50.8,2.2,52.8,2.7,39.2,11.3,46.7,5.9
0400000US32,32,Nevada,183746,2316,79360,1347,18844,996,64731,1235,147768,3118,64131,1955,15976,1331,48707,2013,94.3,1.2,91.3,2.3,98.3,2.1,96.2,1.5,5.7,1.2,8.7,2.3,1.7,2.1,3.8,1.5,35978,2415,15229,1602,2868,1053,16024,1755,94650,1842,40857,1391,9459,655,33104,755,1.1,0.6,1.3,1.0,N,N,1.2,1.1,89096,1541,38503,940,9385,564,31627,1025,3.6,1.0,4.1,2.2,N,N,5.0,2.0,3.7,1.2,2.5,1.2,6.2,5.1,4.9,2.2,179018,2653,76648,1579,18091,966,63616,1294,60.3,2.4,62.9,3.9,28.5,7.1,64.3,4.0,10.2,1.7,10.4,2.9,10.5,5.6,10.5,2.9,26.1,2.3,21.7,3.3,57.4,8.2,23.9,3.4,3.3,0.9,5.0,1.7,3.6,3.6,1.3,0.9,149959,3454,65603,2039,15671,1239,52185,1707,8.8,1.3,7.6,2.0,10.3,4.8,10.9,2.2,36.6,2.1,40.0,3.2,26.5,7.5,38.2,3.2
0400000US34,34,New Jersey,597009,4025,316895,647,100127,2748,126258,2483,535953,5310,296389,2382,84453,3514,103131,3002,85.0,0.9,82.1,1.1,89.6,2.5,90.1,1.8,15.0,0.9,17.9,1.1,10.4,2.5,9.9,1.8,61056,4248,20506,2211,15674,2343,23127,3026,307293,3228,164228,430,50415,2361,65784,1935,0.6,0.2,0.4,0.2,0.6,0.6,1.0,0.5,289716,2822,152667,458,49712,1838,60474,1867,0.8,0.3,0.6,0.3,1.1,0.7,1.2,0.7,1.3,0.3,0.6,0.3,2.5,1.0,2.9,1.1,560023,5437,297041,2788,93021,2905,121133,3039,65.6,1.0,76.3,1.3,36.7,3.3,54.3,2.7,7.5,0.6,6.3,0.8,9.1,2.1,10.0,1.5,25.8,1.1,16.5,1.3,52.8,3.7,33.9,2.6,1.2,0.3,0.9,0.4,1.4,0.7,1.8,0.8,474393,6057,249479,3597,81055,3545,101779,3346,5.4,0.8,2.7,0.6,9.7,2.6,10.1,2.0,33.5,1.2,36.7,1.6,29.3,3.0,33.2,2.7
0400000US36,36,New York,1366191,4708,706823,2831,254414,3964,290759,2463,1208380,7645,645023,4496,215853,5279,240991,4263,80.9,0.7,75.4,0.9,87.9,1.3,89.3,1.0,19.1,0.7,24.6,0.9,12.1,1.3,10.7,1.0,157811,6158,61800,3970,38561,3472,49768,3809,698090,3525,362050,1731,129336,3074,150836,1734,0.6,0.2,0.4,0.1,0.9,0.4,1.1,0.6,668101,3841,344773,1885,125078,2671,139923,1687,0.9,0.2,0.9,0.3,0.7,0.5,1.1,0.4,2.0,0.3,1.1,0.3,3.0,0.9,3.8,0.9,1224705,7975,610521,5976,238340,4316,277189,2532,58.8,0.8,73.0,1.1,32.5,1.8,41.6,1.9,7.8,0.5,6.9,0.6,8.8,1.3,10.1,1.2,31.4,0.8,17.6,0.9,57.3,2.0,47.0,1.9,1.9,0.2,2.5,0.4,1.4,0.5,1.3,0.4,1111689,7843,574473,4352,210461,4610,233317,3853,6.1,0.4,3.7,0.4,10.3,1.3,9.5,1.1,31.2,0.8,35.3,0.9,24.7,1.9,29.9,1.5
0400000US37,37,North Carolina,667184,8033,376598,4430,182043,4726,65750,3749,572744,7440,332030,5390,154885,5108,48915,3037,88.2,1.1,85.6,1.4,91.8,2.0,93.0,2.4,11.8,1.1,14.4,1.4,8.2,2.0,7.0,2.4,94440,6233,44568,4001,27158,3404,16835,2537,341775,6834,194857,3380,90703,3230,34943,3134,1.2,0.3,0.9,0.3,1.5,0.8,2.8,1.9,325409,5575,181741,3374,91340,3971,30807,2116,3.0,0.6,3.4,0.8,0.7,0.7,7.9,3.2,3.9,0.7,2.2,0.7,5.0,1.3,7.7,3.6,596156,7777,333060,5204,162938,4636,61881,3558,58.2,1.5,69.3,1.5,36.0,2.7,57.2,4.7,7.3,0.7,7.1,0.8,7.3,1.4,9.4,2.4,30.8,1.2,19.9,1.4,54.1,2.4,27.8,4.1,3.7,0.5,3.8,0.6,2.6,0.9,5.6,1.9,539299,9322,303243,5806,149944,4917,53078,3846,6.2,0.7,4.9,0.8,7.7,1.5,9.3,2.4,37.6,1.2,38.3,1.5,34.9,2.6,40.4,3.9
0400000US39,39,Ohio,815714,6139,625017,3511,125449,2689,29216,2336,718167,6733,554299,4685,106235,3129,24573,2165,85.0,0.9,84.2,1.1,88.4,1.8,90.4,2.8,15.0,0.9,15.8,1.1,11.6,1.8,9.6,2.8,97547,5011,70718,4390,19214,2196,4643,995,414944,4038,316778,2548,64210,1970,14949,1889,0.6,0.2,0.6,0.2,0.6,0.6,0.9,0.7,400770,4280,308239,2757,61239,1756,14267,1434,0.9,0.3,0.9,0.3,0.5,0.5,3.0,2.1,2.3,0.4,1.5,0.3,4.4,1.2,7.6,3.8,736992,6842,563533,6313,114242,2859,26759,2142,61.3,1.0,69.0,1.1,28.2,2.6,50.2,6.2,7.4,0.6,7.3,0.7,6.0,1.6,13.2,4.3,28.2,1.0,20.7,1.0,62.7,2.7,31.6,5.9,3.1,0.4,3.0,0.4,3.1,1.0,5.0,2.2,654412,7732,502840,5476,100978,3062,22548,2171,4.8,0.5,4.1,0.6,8.0,1.4,6.2,2.3,42.8,1.1,44.0,1.2,38.1,3.1,45.1,6.4
0400000US40,40,Oklahoma,262735,4565,156939,2563,22304,1845,30889,1983,220101,4624,136125,3197,18159,1868,23012,2085,91.7,1.0,89.8,1.4,95.7,2.0,95.1,2.5,8.3,1.0,10.2,1.4,4.3,2.0,4.9,2.5,42634,3153,20814,2057,4145,1076,7877,1385,131312,3607,77598,2188,10411,1408,15703,1367,0.9,0.4,0.9,0.6,N,N,1.3,1.7,131423,3044,79341,1887,11893,1080,15186,1348,2.7,0.7,2.5,0.8,N,N,5.5,3.0,3.5,0.8,2.6,0.9,4.8,3.2,7.3,3.7,242974,3690,144684,2684,20016,1717,29314,1775,61.2,1.7,66.7,2.4,35.7,6.6,55.5,4.9,8.5,1.0,8.1,1.2,7.6,3.9,9.6,3.0,25.9,1.6,20.6,2.2,52.7,7.2,30.7,5.4,4.4,0.9,4.6,1.0,4.0,2.6,4.2,2.6,214012,4819,128233,3464,18064,1738,24841,2000,6.0,0.8,4.9,1.0,8.3,3.7,9.0,3.0,44.5,1.6,45.4,2.0,39.5,6.0,48.9,5.1
0400000US41,41,Oregon,251362,2948,177249,1445,6816,1152,42926,2148,214102,3705,152220,2473,6339,1155,33893,2350,89.7,1.3,88.4,1.5,95.9,3.6,93.5,2.4,10.3,1.3,11.6,1.5,4.1,3.6,6.5,2.4,37260,3166,25029,2235,477,318,9033,1978,130498,2537,89862,1251,3839,941,23765,1711,1.1,0.5,1.0,0.6,N,N,1.4,1.3,120864,2438,87387,1043,2977,676,19161,1738,1.6,0.6,1.4,0.7,N,N,2.4,2.0,1.8,0.5,1.7,0.6,N,N,1.9,1.8,235296,3587,165733,2356,6322,1102,40663,2028,61.3,2.1,63.3,2.5,38.5,9.9,58.9,4.4,8.7,1.2,8.8,1.6,2.6,3.3,9.8,3.3,24.7,1.8,22.3,2.1,55.8,11.1,27.6,4.0,5.4,0.9,5.6,1.0,3.1,3.2,3.6,1.6,201726,3671,142616,2449,5235,1024,34694,2470,5.5,1.0,4.6,0.9,N,N,9.6,3.7,38.8,1.5,39.4,2.0,31.7,11.2,39.7,4.1
0400000US42,42,Pennsylvania,907135,4530,660722,2964,129639,3912,71703,2252,806251,6079,593897,4994,110850,4043,60418,2188,80.1,1.0,79.3,1.0,86.2,2.0,82.4,3.0,19.9,1.0,20.7,1.0,13.8,2.0,17.6,3.0,100884,5343,66825,4050,18789,2381,11285,1958,462503,3306,337276,1702,65529,2417,38093,1926,0.6,0.2,0.3,0.1,1.2,0.6,2.5,1.5,444632,3959,323446,2047,64110,2697,33610,1658,0.7,0.2,0.6,0.2,0.8,0.5,1.4,1.6,2.3,0.5,1.4,0.3,5.3,2.0,5.8,2.4,786623,8597,570524,6619,114997,3514,65027,2359,61.5,0.9,69.7,1.0,29.5,2.6,44.3,4.1,7.3,0.6,7.0,0.6,8.0,1.9,8.6,2.7,27.9,0.9,19.5,1.0,60.8,3.3,45.1,4.3,3.4,0.4,3.8,0.5,1.6,0.8,1.9,1.0,742444,7153,539422,4902,105860,4394,59101,2509,4.2,0.4,3.2,0.4,8.5,1.5,5.1,1.6,41.0,0.8,43.5,1.1,29.6,2.5,44.8,3.8
0400000US44,44,Rhode Island,79707,1957,53569,1185,6259,1203,13821,680,72900,2291,49496,1457,5826,1142,11834,936,73.3,2.7,69.9,3.8,75.4,11.4,91.6,4.1,26.7,2.7,30.1,3.8,24.6,11.4,8.4,4.1,6807,1335,4073,1117,433,339,1987,700,39855,1176,27123,919,2628,485,7312,508,N,N,N,N,N,N,N,N,39852,1161,26446,506,3631,892,6509,363,N,N,N,N,N,N,N,N,2.0,1.3,N,N,N,N,N,N,61763,2473,39761,2228,4872,1296,12785,598,58.7,3.6,66.7,4.4,47.9,15.9,39.8,10.2,7.8,1.9,5.9,1.8,4.8,4.6,15.7,7.3,29.8,3.1,23.0,3.7,44.7,16.7,43.3,9.2,3.7,2.1,4.5,3.0,2.6,3.3,1.2,1.5,66791,2295,44429,1604,5579,1281,11838,894,2.5,1.0,1.7,1.0,N,N,5.5,3.7,39.4,3.5,42.4,4.1,39.5,14.4,34.0,8.1
0400000US45,45,South Carolina,330539,5645,189827,2680,111520,3941,17594,2620,282353,5873,164836,3190,95667,3758,12027,2091,87.8,1.4,84.8,1.8,92.4,2.1,91.1,5.0,12.2,1.4,15.2,1.8,7.6,2.1,8.9,5.0,48186,3694,24991,2720,15853,2022,5567,1430,169423,4396,97308,1987,57107,3147,9513,1583,1.2,0.4,1.0,0.6,1.2,0.7,2.7,3.2,161116,4359,92519,1825,54413,3192,8081,1777,2.0,0.7,1.8,0.8,1.0,0.7,13.1,9.7,3.8,0.9,2.7,0.8,5.7,2.1,3.8,3.4,290857,5644,164887,4187,100760,4124,15078,2531,56.4,2.0,68.9,2.3,35.9,3.6,59.9,9.6,7.8,1.1,7.2,1.4,8.3,1.6,12.7,8.1,32.2,1.9,20.3,2.1,52.5,3.9,22.5,6.9,3.6,0.8,3.5,0.8,3.3,1.4,5.0,3.8,269353,6291,155730,3772,89731,4330,14621,2476,5.1,0.8,4.3,1.0,6.6,1.3,7.6,4.9,37.4,1.7,38.6,2.2,33.4,3.1,44.4,7.9
