GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28
0400000US41,41,Oregon,247170,3355,168852,1895,5958,1332,46404,2484,212266,4168,145317,2641,4745,1181,38272,2621,89.3,1.2,88.5,1.4,91.6,8.9,96.0,1.7,10.7,1.2,11.5,1.4,8.4,8.9,4.0,1.7,34904,3004,23535,2313,1213,609,8132,1618,128951,2785,87057,1519,3357,974,24558,2134,0.8,0.4,0.6,0.4,N,N,1.7,1.7,118219,2349,81795,1343,2601,853,21846,1545,1.4,0.5,0.9,0.5,N,N,2.7,2.0,1.9,0.7,0.9,0.5,N,N,6.3,3.3,228476,3387,155491,2147,5456,1294,44674,2604,58.4,2.0,60.8,2.3,26.9,14.8,51.1,4.1,9.9,1.2,10.0,1.4,9.4,9.2,11.1,3.0,25.9,2.1,23.0,2.2,54.5,16.4,33.2,4.9,5.9,1.1,6.2,1.2,9.2,7.7,4.6,2.0,198801,4594,135638,3314,5498,1311,37680,2529,5.6,0.9,5.6,1.1,9.3,5.8,6.6,2.1,38.8,2.0,41.6,2.1,32.3,12.9,36.6,5.1
0400000US42,42,Pennsylvania,873913,3704,628515,1011,122783,2977,73306,1954,774718,4870,563171,3406,103773,2716,61526,2053,79.6,0.7,78.7,0.7,83.5,1.9,84.1,2.2,20.4,0.7,21.3,0.7,16.5,1.9,15.9,2.2,99195,4510,65344,3376,19010,1947,11780,1697,442926,3273,320180,879,61870,2183,37862,1581,0.4,0.2,0.3,0.1,1.0,0.9,0.7,0.6,430987,3091,308335,782,60913,2278,35444,1673,0.7,0.2,0.6,0.2,0.7,0.5,1.4,0.9,1.9,0.3,1.1,0.3,5.7,1.6,3.1,1.4,752442,4567,541128,3364,106275,2914,66190,1828,61.6,0.8,70.3,1.0,27.3,2.6,45.4,3.6,8.1,0.6,7.9,0.6,8.2,1.7,7.8,1.9,27.3,0.6,18.6,0.8,61.7,2.6,45.1,3.8,3.1,0.4,3.3,0.5,2.7,0.9,1.7,1.1,720700,6014,519622,3691,100525,3468,59378,2383,4.5,0.4,3.4,0.4,8.5,1.5,7.9,1.9,40.3,0.9,42.6,1.0,33.3,2.7,37.8,3.9
0400000US44,44,Rhode Island,76095,1016,51473,822,5234,858,13740,578,68843,1512,47273,1083,4975,812,11622,960,75.2,2.0,72.0,2.6,80.2,9.6,86.1,4.8,24.8,2.0,28.0,2.6,19.8,9.6,13.9,4.8,7252,1352,4200,910,259,233,2118,729,38272,855,25772,499,2579,638,7006,378,N,N,N,N,N,N,N,N,37823,914,25701,783,2655,496,6734,347,N,N,N,N,N,N,N,N,2.0,1.2,2.7,1.7,N,N,N,N,60555,1519,39578,1410,4312,771,12485,574,59.3,3.8,68.2,4.6,31.9,12.8,43.4,9.1,7.3,2.0,7.2,2.4,13.1,8.1,6.5,4.6,28.9,3.5,19.6,3.4,45.9,15.7,48.9,9.5,4.5,1.5,5.1,2.0,9.1,8.4,1.2,1.5,63434,1657,42611,1360,4578,862,11391,789,3.2,1.1,2.7,1.2,N,N,7.6,3.8,44.0,2.8,45.8,3.1,43.5,12.4,41.4,6.8
0400000US45,45,South Carolina,319933,5562,184883,2801,103305,3524,17267,1874,269344,5720,157598,3270,88138,3318,12781,1585,89.3,1.3,86.2,1.7,94.5,1.2,92.3,3.9,10.7,1.3,13.8,1.7,5.5,1.2,7.7,3.9,50589,3912,27285,2423,15167,2246,4486,1174,165325,4329,94229,1879,53099,2873,10234,1356,1.2,0.6,1.0,0.6,0.7,0.5,1.9,2.1,154608,3933,90654,2174,50206,2383,7033,1281,1.7,0.5,1.8,0.7,0.4,0.3,6.3,4.1,3.4,0.9,3.0,1.2,4.5,1.7,3.7,3.1,280551,5392,160008,2861,93386,3262,14771,1814,55.4,1.8,66.0,2.3,35.6,2.9,62.8,7.3,8.4,1.1,9.3,1.5,7.0,1.7,7.9,5.0,32.6,1.6,20.8,2.0,55.3,2.9,23.0,6.0,3.5,0.8,4.0,1.0,2.0,1.0,6.3,3.6,263874,6028,152355,3307,85377,3755,13998,1863,5.9,0.9,5.2,1.0,6.6,1.6,8.5,3.9,38.8,1.8,38.8,2.4,36.4,2.9,53.7,6.5
0400000US47,47,Tennessee,427789,5396,293693,3723,93469,2819,23208,2029,368056,4753,255725,3428,77860,2782,18583,1899,84.8,0.9,82.2,1.1,92.8,1.6,90.7,2.9,15.2,0.9,17.8,1.1,7.2,1.6,9.3,2.9,59733,4230,37968,3504,15609,2211,4625,1245,218920,4479,152073,3211,47675,1958,11392,1381,1.0,0.3,1.1,0.4,0.6,0.6,1.7,1.8,208869,3700,141620,2887,45794,2278,11816,1640,2.1,0.5,2.5,0.7,0.7,0.6,4.9,3.4,2.2,0.5,1.9,0.6,2.2,0.9,3.6,2.5,394266,5017,271742,4037,84986,3328,21914,1960,60.3,1.5,68.3,1.7,35.0,3.4,61.1,7.4,7.8,0.8,8.4,1.0,6.0,1.4,9.4,4.5,29.1,1.3,20.1,1.3,56.9,3.2,26.2,6.1,2.9,0.5,3.1,0.7,2.1,0.8,3.2,2.6,343225,7059,235732,5140,76242,3615,17933,2063,5.7,0.6,5.0,0.7,7.1,1.6,11.9,4.2,38.4,1.5,39.2,1.6,37.1,2.9,35.3,5.6
0400000US48,48,Texas,1888916,8825,673986,4590,251751,4510,866967,4999,1634119,9019,589470,5076,218908,5030,738061,6601,92.9,0.3,88.7,0.6,94.7,0.9,95.8,0.4,7.1,0.3,11.3,0.6,5.3,0.9,4.2,0.4,254797,9417,84516,5359,32843,3065,128906,6196,967033,6592,345339,3414,127774,3404,444091,3972,1.3,0.2,1.2,0.3,1.1,0.5,1.5,0.3,921883,6802,328647,3748,123977,4237,422876,3780,2.6,0.3,2.0,0.4,1.7,0.8,3.4,0.5,3.3,0.3,1.9,0.3,4.9,1.1,4.1,0.5,1785056,8882,625770,5670,230169,4505,840080,5176,61.5,0.7,68.6,1.3,37.8,2.2,61.2,1.0,8.2,0.5,7.7,0.6,8.7,1.1,8.6,0.7,27.4,0.6,19.2,1.0,51.5,2.3,28.5,1.0,2.9,0.3,4.4,0.6,2.0,0.7,1.8,0.2,1514381,14258,545088,6435,200529,4651,692072,8874,6.1,0.4,4.9,0.6,5.9,1.0,7.2,0.6,35.7,0.7,37.3,1.3,35.2,2.2,35.3,1.1
0400000US49,49,Utah,222349,2404,165910,751,2981,786,37242,1511,187925,3107,142250,2310,2122,678,29568,1826,89.9,1.3,89.7,1.4,81.5,15.6,93.5,2.2,10.1,1.3,10.3,1.4,18.5,15.6,6.5,2.2,34424,2525,23660,2131,859,550,7674,1379,112627,1978,84227,598,1611,627,19389,1417,1.4,0.7,0.9,0.5,N,N,3.4,2.9,109722,1818,81683,538,1370,619,17853,1149,2.7,0.8,1.8,0.7,N,N,6.6,3.2,1.5,0.7,1.2,0.8,N,N,2.7,2.3,206966,2607,153833,1561,2473,720,35929,1426,72.0,1.6,74.3,1.8,43.4,13.7,65.8,6.2,7.1,1.1,6.5,1.3,15.9,12.1,8.6,3.5,16.3,1.6,14.1,1.6,40.7,16.2,24.2,6.2,4.6,0.9,5.1,1.0,0.0,5.3,1.4,1.1,176356,3145,132387,1943,2349,722,29517,1751,5.2,0.6,4.3,0.8,25.9,17.5,5.3,2.0,49.4,1.7,50.9,1.9,48.5,18.8,49.3,4.2
0400000US51,51,Virginia,554242,6722,325152,4561,122264,3849,53649,2916,490610,6414,292720,4488,102750,3148,44836,2780,89.5,0.7,87.6,1.0,92.2,1.4,93.9,1.6,10.5,0.7,12.4,1.0,7.8,1.4,6.1,1.6,63632,3918,32432,2726,19514,2062,8813,1643,282500,4844,165982,3677,62199,2578,26925,2272,0.7,0.2,0.6,0.3,1.5,0.7,N,N,271742,5268,159170,3363,60065,3220,26724,1928,1.2,0.3,1.3,0.5,0.6,0.4,N,N,1.9,0.4,1.6,0.5,2.4,0.9,3.3,2.1,491938,6296,282608,3817,111345,3911,50132,2853,65.3,1.2,71.9,1.6,45.2,3.1,65.8,4.4,6.8,0.8,7.0,0.9,6.6,1.6,7.0,2.7,24.9,1.1,18.0,1.4,45.8,3.0,23.8,3.7,3.0,0.4,3.1,0.5,2.4,1.0,3.4,1.5,453014,8097,265162,5039,101662,4327,43157,3005,4.5,0.5,3.2,0.5,8.7,1.6,5.1,2.1,36.5,1.3,36.1,1.4,36.4,2.7,44.6,3.9
0400000US53,53,Washington,446668,3514,281134,1730,18398,1582,76820,2162,387595,3910,246080,3158,15893,1611,63302,2199,90.6,0.8,88.6,1.0,94.7,3.6,94.7,1.5,9.4,0.8,11.4,1.0,5.3,3.6,5.3,1.5,59073,3509,35054,2710,2505,698,13518,1715,229630,3390,145343,1508,9566,1052,41216,2119,0.7,0.3,0.5,0.3,N,N,2.1,1.4,217038,3051,135791,1239,8832,1223,35604,1853,1.6,0.5,1.4,0.6,N,N,3.4,1.4,1.7,0.4,1.3,0.4,N,N,4.1,1.4,418197,3712,263654,1812,17167,1635,73747,2222,64.6,1.5,68.6,1.7,42.1,8.1,60.8,3.3,8.9,0.8,8.4,1.0,12.3,5.2,8.7,2.3,22.1,1.2,18.8,1.3,44.5,8.9,26.9,3.1,4.4,0.6,4.3,0.7,1.1,1.5,3.5,1.2,356338,4384,224209,3163,15031,1492,60895,2314,5.2,0.6,4.6,0.7,8.7,3.4,6.5,1.9,37.7,1.3,39.6,1.6,26.4,6.1,39.5,3.0
0400000US54,54,West Virginia,111971,3095,101629,2673,5634,1614,1762,627,95954,3047,87152,2629,4664,1187,1629,606,91.0,1.4,91.4,1.5,85.5,7.5,84.0,16.0,9.0,1.4,8.6,1.5,14.5,7.5,16.0,16.0,16017,1749,14477,1558,970,639,133,151,58094,1718,52788,1424,3509,994,532,339,1.4,0.7,1.5,0.8,N,N,N,N,53877,2682,48841,2238,2125,950,1230,497,1.2,0.7,1.2,0.8,N,N,N,N,1.3,0.6,1.4,0.7,N,N,N,N,100581,2975,92547,2537,4031,1496,1384,595,64.5,3.1,65.8,3.1,53.2,16.4,46.4,23.4,6.8,1.4,6.9,1.5,7.1,7.5,0.0,9.5,24.5,2.6,23.4,2.6,35.8,15.5,38.9,23.5,4.2,1.4,3.8,1.2,3.9,4.7,14.7,16.6,89574,3053,80611,2906,5181,1552,1594,625,5.6,1.1,5.8,1.2,4.8,4.3,N,N,34.1,2.5,33.9,2.4,34.9,11.7,43.3,19.9
0400000US55,55,Wisconsin,391173,2835,298020,791,33815,1555,33450,1855,349446,3276,268990,2163,29070,1646,28584,1789,88.1,0.8,88.3,0.9,86.1,3.2,89.0,3.8,11.9,0.8,11.7,0.9,13.9,3.2,11.0,3.8,41727,2570,29030,2175,4745,798,4866,931,201190,2179,152421,598,17871,1355,18461,1407,0.6,0.2,0.7,0.3,N,N,N,N,189983,1837,145599,577,15944,974,14989,1269,0.8,0.3,0.7,0.3,N,N,N,N,1.4,0.4,0.8,0.3,4.3,2.6,3.4,2.4,351880,3701,266701,2408,31100,1648,30563,1884,63.6,1.4,70.0,1.6,19.5,3.7,54.2,5.3,8.0,0.6,8.0,0.8,7.6,3.1,8.3,2.7,23.9,1.1,16.9,1.3,69.7,4.8,35.6,5.1,4.6,0.5,5.0,0.6,3.2,2.2,1.9,1.0,319793,3992,244613,2509,26918,1565,27398,1862,3.3,0.4,2.5,0.4,8.1,2.1,6.2,2.3,49.8,1.1,52.4,1.2,35.1,4.9,44.0,4.4
0400000US72,72,Puerto Rico,277622,3601,1108,557,22261,2931,275654,3598,236145,4160,1008,550,18585,2624,234632,4103,70.1,1.6,64.8,19.3,72.1,5.1,70.1,1.6,29.9,1.6,35.2,19.3,27.9,5.1,29.9,1.6,41477,3218,100,131,3676,919,41022,3206,142134,3016,500,415,10337,1855,141127,3033,0.5,0.3,N,N,N,N,0.5,0.3,135488,3639,608,358,11924,2053,134527,3604,2.1,0.7,N,N,N,N,2.1,0.7,2.8,0.8,N,N,2.0,1.8,2.8,0.8,274403,3657,1097,557,22014,2954,272518,3648,46.4,1.8,N,N,48.0,6.2,46.5,1.8,9.3,1.0,N,N,7.9,3.4,9.3,1.0,42.9,1.7,N,N,43.9,5.8,42.8,1.7,1.3,0.4,N,N,0.3,0.4,1.3,0.4,223851,4968,951,536,17568,2743,222291,5033,12.0,1.1,N,N,12.4,3.7,11.9,1.2,14.6,1.3,N,N,25.7,5.9,14.6,1.3
